1.949577e-02 4.999969e-01 1.414228e-01 7.743783e-08 0.000000e+00 2.000007e-01 -3.535440e-01 2.830170e-08 0.000000e+00
2.046337e-02 4.999969e-01 1.414234e-01 9.055077e-08 0.000000e+00 2.000007e-01 -3.535440e-01 3.264987e-08 0.000000e+00
2.143098e-02 4.999969e-01 1.414240e-01 1.049080e-07 0.000000e+00 2.000007e-01 -3.535440e-01 3.740039e-08 0.000000e+00
2.239858e-02 4.999969e-01 1.414247e-01 1.216589e-07 0.000000e+00 2.000007e-01 -3.535440e-01 4.272071e-08 0.000000e+00
2.336619e-02 4.999969e-01 1.414254e-01 1.392629e-07 0.000000e+00 2.000007e-01 -3.535440e-01 4.855056e-08 0.000000e+00
2.433379e-02 4.999969e-01 1.414262e-01 1.577222e-07 0.000000e+00 2.000007e-01 -3.535440e-01 5.489158e-08 0.000000e+00
2.530140e-02 4.999969e-01 1.414269e-01 1.774745e-07 0.000000e+00 2.000007e-01 -3.535440e-01 6.182496e-08 0.000000e+00
2.626900e-02 4.999969e-01 1.414277e-01 1.997685e-07 0.000000e+00 2.000007e-01 -3.535439e-01 6.926335e-08 0.000000e+00
2.723661e-02 4.999969e-01 1.414284e-01 2.222452e-07 0.000000e+00 2.000007e-01 -3.535439e-01 7.725970e-08 0.000000e+00
2.820421e-02 4.999969e-01 1.414292e-01 2.421405e-07 0.000000e+00 2.000007e-01 -3.535439e-01 8.583301e-08 0.000000e+00
2.917182e-02 4.999969e-01 1.414299e-01 2.615525e-07 0.000000e+00 2.000007e-01 -3.535439e-01 9.512106e-08 0.000000e+00
3.013942e-02 4.999969e-01 1.414306e-01 2.837281e-07 0.000000e+00 2.000007e-01 -3.535439e-01 1.049093e-07 0.000000e+00
3.110703e-02 4.999969e-01 1.414314e-01 3.097470e-07 0.000000e+00 2.000007e-01 -3.535439e-01 1.154070e-07 0.000000e+00
3.207463e-02 4.999969e-01 1.414321e-01 3.394590e-07 0.000000e+00 2.000007e-01 -3.535439e-01 1.265794e-07 0.000000e+00
